771668,  87,00652,     ,87-652,Old Belfield Rd,087,Southampton County,087,Southampton County,6.20,US 58 Southampton Pkwy,SR 308 Southampton Correctional Ctr,240,R,,,,,,,X,,,,,,03/31/2006,,,,,,,,,,,,,,,
771669,  87,00652,     ,87-652,Old Belfield Rd,087,Southampton County,087,Southampton County,4.10,SR 308 Southampton Correctional Ctr,"87-653 N, Carys Bridge Rd",150,R,,,,,,,X,,,,,,03/31/2006,,,,,,,,,,,,,,,
771670,  87,00652,     ,87-652,Old Belfield Rd,087,Southampton County,087,Southampton County,1.60,"87-653 S, Carys Bridge Rd",87-609 Pope Station Rd,150,R,,,,,,,X,,,,,,03/31/2006,,,,,,,,,,,,,,,
771671,  87,00652,     ,87-652,Old Belfield Rd & Buckhorn Qtr Rd,087,Southampton County,087,Southampton County,5.20,87-609 Pope Station Rd,87-651 Indian Town Rd,280,R,,,,,,,X,,,,,,03/31/2006,,,,,,,,,,,,,,,
400184,  87,00653,     ,87-653,Littlte Texas Rd,087,Southampton County,087,Southampton County,2.70,87-730 Whitehead Rd; Little Texas Rd,87-661 Old Church Rd,140,G,86%,6%,2%,0%,6%,0%,F,0.1488,F,0.7442,140,G,2008,,,,,,,,,,,,,,,
400185,  87,00653,     ,87-653,Little Texas Rd,087,Southampton County,087,Southampton County,3.03,87-661 Old Church Rd,"87-659 N, Pinopolis",120,G,86%,6%,2%,0%,6%,0%,C,0.1360,F,0.5882,130,G,2008,,,,,,,,,,,,,,,
400186,  87,00653,     ,87-653,Pinopolis Rd,087,Southampton County,087,Southampton County,3.30,"87-659 N, Pinopolis",87-668 Clarksburg Rd,200,G,86%,6%,2%,0%,6%,0%,F,0.1324,F,0.6724,200,G,2008,,,,,,,,,,,,,,,
400187,  87,00653,     ,87-653,Pinopolis Rd,087,Southampton County,087,Southampton County,1.10,87-668 Clarksburg Rd,"87-658 S, Cedar View",490,G,93%,1%,1%,1%,3%,0%,F,0.1131,F,0.6316,500,G,2008,,,,,,,,,,,,,,,
400188,  87,00653,     ,87-653,Pinopolis Rd,087,Southampton County,087,Southampton County,2.18,"87-658 S, Cedar View",SCL Capron,470,G,93%,1%,1%,1%,3%,0%,C,0.1208,F,0.6667,480,G,2008,,,,,,,,,,,,,,,
400189,  87,00653,     ,87-653,Main St,183,Town of Capron,087,Southampton County,0.15,SCL Capron,US 58 Southampton Pkwy,550,G,93%,1%,1%,1%,3%,0%,F,0.1343,F,0.6000,560,G,2008,,,,,,,,,,,,,,,
400190,  87,00653,     ,87-653,Main St,183,Town of Capron,087,Southampton County,0.39,US 58 Southampton Pkwy,87-748 Railroad Ave,1100,G,93%,1%,1%,1%,3%,0%,F,0.1096,F,0.5496,1100,G,2008,,,,,,,,,,,,,,,
400191,  87,00653,     ,87-653,Main St,183,Town of Capron,087,Southampton County,0.28,87-748 Railroad Ave,NCL Capron,850,G,93%,1%,1%,1%,3%,0%,F,0.1258,F,0.6238,860,G,2008,,,,,,,,,,,,,,,
400192,  87,00653,     ,87-653,Carys Bridge Rd,087,Southampton County,087,Southampton County,2.41,NCL Capron,87-651 Shady Brook Tr,240,G,95%,0%,4%,0%,1%,0%,C,0.1573,F,0.7692,250,G,2008,,,,,,,,,,,,,,,
400193,  87,00653,     ,87-653,Carys Bridge Rd,087,Southampton County,087,Southampton County,2.00,87-651 Shady Brook Tr,87-609 Pope Station Rd,170,G,95%,0%,4%,0%,1%,0%,F,0.1691,F,0.6207,170,G,2008,,,,,,,,,,,,,,,
400194,  87,00653,     ,87-653,Carys Bridge Rd,087,Southampton County,087,Southampton County,3.70,87-609 Pope Station Rd,SR 35,190,G,93%,0%,4%,0%,4%,0%,C,0.1231,F,0.5417,200,G,2008,,,,,,,,,,,,,,,
771672,  87,00654,     ,87-654,Rawling Rd,087,Southampton County,087,Southampton County,0.81,87-609 Popes Station Rd,0.81 MN 87-609,220,R,,,,,,,X,,,,,,03/28/2006,,,,,,,,,,,,,,,
771673,  87,00654,     ,87-654,Rawling Rd,087,Southampton County,087,Southampton County,0.09,0.81 MN 87-609,US 58 Southampton Pkwy,150,R,,,,,,,X,,,,,,03/28/2006,,,,,,,,,,,,,,,
771674,  87,00654,     ,87-654,Elm Ave,087,Southampton County,087,Southampton County,0.09,US 58 Southampton Pkwy,0.09 MN US 58,40,R,,,,,,,X,,,,,,03/28/2006,,,,,,,,,,,,,,,
771675,  87,00654,     ,87-654,Elm Ave,087,Southampton County,087,Southampton County,0.77,0.09 MN US 58,ECL Capron,30,R,,,,,,,X,,,,,,03/28/2006,,,,,,,,,,,,,,,
771676,  87,00654,     ,87-654,Elm Ave,183,Town of Capron,087,Southampton County,0.29,ECL Capron,"87-653 Main St, NORTH",150,R,,,,,,,X,,,,,,03/28/2006,,,,,,,,,,,,,,,
771677,  87,00654,     ,87-654,Pine Level Rd,183,Town of Capron,087,Southampton County,0.23,"87-653 Main St, SOUTH",87-748 Railroad Ave,290,R,,,,,,,X,,,,,,03/28/2006,,,,,,,,,,,,,,,
771678,  87,00654,     ,87-654,Pine Level Rd,183,Town of Capron,087,Southampton County,0.03,87-748 Railroad Ave,WCL Capron,490,R,,,,,,,X,,,,,,03/28/2006,,,,,,,,,,,,,,,
771679,  87,00654,     ,87-654,Pine Level Rd,087,Southampton County,087,Southampton County,0.70,WCL Capron,87-655 Rock Spring Rd,500,R,,,,,,,X,,,,,,03/28/2006,,,,,,,,,,,,,,,
771680,  87,00654,     ,87-654,Pine Level Rd,087,Southampton County,087,Southampton County,0.60,87-655 Rock Spring Rd,87-652 Old Belfield Rd,30,R,,,,,,,X,,,,,,03/28/2006,,,,,,,,,,,,,,,
771681,  87,00655,     ,87-655,Rock Spring Rd,087,Southampton County,087,Southampton County,1.18,87-653 Carys Bridge Rd,"87-652 E, Old Belfield Rd",250,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771682,  87,00655,     ,87-655,Brandy Pond Rd,087,Southampton County,087,Southampton County,2.00,"87-652 W, Old Belfield Rd",87-612 Rivers Mill Rd,190,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771683,  87,00655,     ,87-655,Brandy Pond Rd,087,Southampton County,087,Southampton County,2.00,87-612 Rivers Mill Rd,87-608 Everett Rd,40,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771684,  87,00655,     ,87-655,Brandy Pond Rd,087,Southampton County,087,Southampton County,0.80,87-608 Everett Rd,87-609 Popes Station Rd,140,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771685,  87,00656,     ,87-656,Bryants Church Rd,087,Southampton County,087,Southampton County,2.00,87-658 Barrow Rd,"US 58 E, Southampton Pkwy",170,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771686,  87,00656,     ,87-656,Buckhorn Qtr Rd,087,Southampton County,087,Southampton County,0.60,"US 58 W, Southampton Pkwy",87-652 Indian Woods Trail,220,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771687,  87,00657,     ,87-657,Angelico Rd,087,Southampton County,087,Southampton County,2.60,87-693 Garris Mill Rd,"87-658 E, Cedar View",47,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771688,  87,00657,     ,87-657,Angelico Rd,087,Southampton County,087,Southampton County,0.90,"87-658 W, Cedar View","87-653 N, Pinopolis Rd",250,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771689,  87,00657,     ,87-657,Angelico Rd,087,Southampton County,087,Southampton County,3.60,87-653; 87-658,87-652 Old Belfield Rd,120,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771690,  87,00658,     ,87-658,Cedar View,087,Southampton County,087,Southampton County,2.60,87-659 Pinopolis,87-691 Royal Oak Rd,220,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771691,  87,00658,     ,87-658,Cedar View Rd,087,Southampton County,087,Southampton County,2.04,87-691 Royal Oak Rd,2.04 ME 87-691 Royal Oak Rd,30,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771692,  87,00658,     ,87-658,Cedar View Rd,087,Southampton County,087,Southampton County,1.16,2.04 ME 87-691 Royal Oak Rd,"87-653 N, Pinopolis Rd",620,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771693,  87,00658,     ,87-658,Cedar View,087,Southampton County,087,Southampton County,3.40,"87-653 S, Pinopolis Rd",87-609 Pope Station Rd,240,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771694,  87,00658,     ,87-658,Cedar View,087,Southampton County,087,Southampton County,3.40,87-609 Pope Station Rd,"SR 35 S, Meherrin Rd",260,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771695,  87,00658,     ,87-658,Cedar View,087,Southampton County,087,Southampton County,4.94,"SR 35 N, Meherrin Rd",87-673 Grays Shop Rd,490,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771696,  87,00659,     ,87-659,Vicks Mill Rd,087,Southampton County,087,Southampton County,3.10,87-666,87-665 NORTH,290,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
771697,  87,00659,     ,87-659,Vicks Mill Rd/Pinopolis,087,Southampton County,087,Southampton County,3.70,87-665 NORTH,"87-653 S, Little Texas Rd",680,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
771698,  87,00659,     ,87-659,Pinopolis,087,Southampton County,087,Southampton County,4.20,"87-653 N, Pinopolis Rd; Little Texas Rd",US 58 Southampton Pkwy,360,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
771699,  87,00659,     ,87-659,Drewry Rd,087,Southampton County,087,Southampton County,2.37,US 58 Southampton Pkwy,87-612 Rivers Mill Rd,490,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
771700,  87,00660,     ,87-660,Fox Branch Rd,087,Southampton County,087,Southampton County,2.60,87-659 Pinopolis,87-658 Cedar View,90,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771701,  87,00661,     ,87-661,Fox Branch Rd,087,Southampton County,087,Southampton County,1.40,87-615 Hicksford Rd,87-722 Tennessee Rd,60,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771702,  87,00661,     ,87-661,Old Church Rd,087,Southampton County,087,Southampton County,1.90,87-722 Tennessee Rd,87-652 Barham Hill Rd,290,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771703,  87,00661,     ,87-661,Old Church Rd,087,Southampton County,087,Southampton County,2.19,87-652 Barham Hill Rd,87-653 Little Texas Rd; Littlte Texas Rd,100,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771704,  87,00662,     ,87-662,Ivy Tact Rd,087,Southampton County,087,Southampton County,7.00,87-653 Little Texas Rd,87-615 Hicksford Rd,270,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771705,  87,00663,     ,87-663,The Hall Rd,087,Southampton County,087,Southampton County,7.16,SR 186 Hugs Rd,87-653 Little Texas Rd,100,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771706,  87,00664,     ,87-664,Waller Rd,087,Southampton County,087,Southampton County,2.90,87-663 The Hall Rd,87-659 Vicks Mill Rd,30,R,,,,,,,X,,,,,,04/05/2006,,,,,,,,,,,,,,,
771707,  87,00665,     ,87-665,Vicks Mill Rd,087,Southampton County,087,Southampton County,2.50,87-663 The Hall Rd,"87-659 S, Vicks Mill Rd",110,R,,,,,,,X,,,,,,04/05/2006,,,,,,,,,,,,,,,
771708,  87,00665,     ,87-665, ,087,Southampton County,087,Southampton County,2.40,"87-659 N, Vicks Mill Rd Pinopolis; Vicks Mill Rd","87-668 S, Clarksburg Rd",610,R,,,,,,,X,,,,,,04/05/2006,,,,,,,,,,,,,,,
771709,  87,00665,     ,87-665, ,087,Southampton County,087,Southampton County,3.55,"87-668 N, Clarksburg Rd",87-671 General Thomas Hwy,630,R,,,,,,,X,,,,,,04/05/2006,,,,,,,,,,,,,,,
771710,  87,00665,     ,87-665, ,087,Southampton County,087,Southampton County,2.80,87-671 General Thomas Hwy,87-673 Statesville Rd,210,R,,,,,,,X,,,,,,04/05/2006,,,,,,,,,,,,,,,
771711,  87,00666,     ,87-666, ,087,Southampton County,087,Southampton County,0.64,87-730 Whitehead Rd,87-659 Vicks Mill Rd,910,R,,,,,,,X,,,,,,03/16/2006,,,,,,,,,,,,,,,
771712,  87,00666,     ,87-666, ,087,Southampton County,087,Southampton County,3.10,87-659 Vicks Mill Rd,87-668 Clarksburg Rd,600,R,,,,,,,X,,,,,,03/16/2006,,,,,,,,,,,,,,,
400195,  87,00666,     ,87-666,Old Branchville Rd,087,Southampton County,087,Southampton County,0.55,87-668 Clarksburg Rd,SR 35,570,G,88%,2%,2%,1%,6%,0%,C,0.1135,F,0.6032,580,G,2008,,,,,,,,,,,,,,,
771713,  87,00667,     ,87-667,Skyes Farm Rd,087,Southampton County,087,Southampton County,1.50,87-665,87-666 WEST,270,R,,,,,,,X,,,,,,04/05/2006,,,,,,,,,,,,,,,
771714,  87,00667,     ,87-667,Powells/ Hill Rd,087,Southampton County,087,Southampton County,1.19,87-666 EAST,"SR 35 S, Meherrin Rd",530,R,,,,,,,X,,,,,,04/05/2006,,,,,,,,,,,,,,,
771715,  87,00667,     ,87-667, ,087,Southampton County,087,Southampton County,1.08,SR 35 NORTH,87-743 Fuller Mills Rd,310,R,,,,,,,X,,,,,,04/05/2006,,,,,,,,,,,,,,,
400196,  87,00668,     ,87-668,Clarksburg Rd,087,Southampton County,087,Southampton County,3.55,87-666 Old Branchville Rd,87-702,230,G,96%,1%,2%,0%,0%,0%,C,0.1286,F,0.5500,230,G,2008,,,,,,,,,,,,,,,
400197,  87,00668,     ,87-668,Clarksburg Rd,087,Southampton County,087,Southampton County,1.46,87-702,87-653 Pinopolis Rd,380,G,96%,1%,2%,0%,0%,0%,F,0.1182,F,0.6207,390,G,2008,,,,,,,,,,,,,,,
771716,  87,00669,     ,87-669, ,087,Southampton County,087,Southampton County,1.50,87-668 Clarksburg Rd,87-658 Cedar View,180,R,,,,,,,X,,,,,,04/05/2006,,,,,,,,,,,,,,,
771717,  87,00670,     ,87-670,Deloatch Ave,174,Town of Boykins,087,Southampton County,0.30,SR 35 Meherrin Rd,ECL Boykins,570,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
785223,  87,00670,     ,87-670,Number 8 School House Rd,087,Southampton County,087,Southampton County,0.20,ECL Boykins,87-1326 Brookside Dr,280,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771718,  87,00670,     ,87-670, ,087,Southampton County,087,Southampton County,1.01,87-1326 Brookside Dr,87-743 Fuller Mills Rd,280,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
400198,  87,00671,     ,87-671,General Thomas Hwy,087,Southampton County,087,Southampton County,2.02,SR 35,87-665,2500,G,82%,1%,1%,1%,15%,0%,F,0.0881,F,0.6181,2600,G,2008,,,,,,,,,,,,,,,
400199,  87,00671,     ,87-671,General Thomas Hwy,087,Southampton County,087,Southampton County,2.49,87-665,WCL Newsoms,2900,G,82%,1%,1%,1%,15%,0%,C,0.0887,F,0.5613,3000,G,2008,,,,,,,,,,,,,,,
400800,  87,00671,     ,87-671,General Thomas Hwy,270,Town of Newsoms,087,Southampton County,0.17,WCL Newsoms,87-673,3100,G,82%,1%,1%,1%,15%,0%,F,0.0895,F,0.5619,3200,G,2008,,,,,,,,,,,,,,,
400801,  87,00671,     ,87-671,General Thomas Hwy,270,Town of Newsoms,087,Southampton County,0.60,87-673,ECL Newsoms,3000,G,85%,0%,1%,2%,13%,0%,F,0.0894,F,0.5008,3100,G,2008,,,,,,,,,,,,,,,
400802,  87,00671,     ,87-671,General Thomas Hwy,087,Southampton County,087,Southampton County,2.12,ECL Newsoms,87-674 Cypress Bridge Rd,3100,G,85%,0%,1%,2%,13%,0%,C,0.0882,F,0.6269,3200,G,2008,,,,,,,,,,,,,,,
400803,  87,00671,     ,87-671,General Thomas Hwy,087,Southampton County,087,Southampton County,1.71,87-674 Cypress Bridge Rd,87-680 WEST Sunbeam Rd,3500,G,85%,0%,1%,2%,13%,0%,F,0.0894,F,0.5481,3600,G,2008,,,,,,,,,,,,,,,
400804,  87,00671,     ,87-671,General Thomas Hwy,087,Southampton County,087,Southampton County,2.99,87-680 West Sunbeam Rd,87-650 Shady Brook Trail,4100,G,87%,1%,1%,2%,9%,0%,C,0.0908,F,0.6411,4100,G,2008,,,,,,,,,,,,,,,
400805,  87,00671,     ,87-671,General Thomas Hwy,087,Southampton County,087,Southampton County,0.85,87-650 Shady Brook Trail,87-687 Delaware Rd,4400,G,87%,1%,1%,2%,9%,0%,F,0.0795,F,0.6068,4500,G,2008,,,,,,,,,,,,,,,
400806,  87,00671,     ,87-671, ,087,Southampton County,087,Southampton County,0.77,87-687 Deleware Rd,87-688 Dogwood Bend Rd,4700,G,89%,0%,1%,2%,8%,0%,F,0.0846,F,0.6232,4800,G,2008,,,,,,,,,,,,,,,
400807,  87,00671,     ,87-671,General Thomas Hwy,087,Southampton County,087,Southampton County,0.86,87-688 Dogwood Bend Rd,US 58 EB Ramps,5600,G,89%,0%,1%,2%,8%,0%,C,0.0856,F,0.6051,5700,G,2008,,,,,,,,,,,,,,,
771719,  87,00672,     ,87-672,Cypress Bridge Rd,087,Southampton County,087,Southampton County,1.87,87-665,SCL Newsoms,40,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771720,  87,00672,     ,87-672,Cypress Bridge Rd,270,Town of Newsoms,087,Southampton County,0.01,SCL Newsoms,"87-673 W, S Main St",690,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771721,  87,00672,     ,87-672,Mount Horeb Rd,087,Southampton County,087,Southampton County,2.17,"87-673 E, Statesville Rd","87-674 N, Sands Rd",350,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771722,  87,00672,     ,87-672, ,087,Southampton County,087,Southampton County,2.80,"87-674 N, Sands Rd",87-680,190,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771723,  87,00672,     ,87-672, ,087,Southampton County,087,Southampton County,2.50,87-680,87-684 Monroe Rd,240,R,,,,,,,X,,,,,,03/21/2006,,,,,,,,,,,,,,,
400809,  87,00673,     ,87-673, ,087,Southampton County,087,Southampton County,0.20,North Carolina State Line,87-684 Monroe Rd,190,G,93%,3%,3%,0%,1%,0%,F,,,,190,G,2008,,,,,,,,,,,,,,,
400810,  87,00673,     ,87-673,Statesville Rd,087,Southampton County,087,Southampton County,3.75,87-684,"87-677 N, Barns Church Rd",140,G,93%,3%,3%,0%,1%,0%,C,0.1319,F,0.5789,140,G,2008,,,,,,,,,,,,,,,
400811,  87,00673,     ,87-673,Statesville Rd,087,Southampton County,087,Southampton County,2.69,"87-677 N, Barns Church Rd","87-672 E, Mount Horeb Rd",260,G,93%,3%,3%,0%,1%,0%,F,0.1330,F,0.5775,260,G,2008,,,,,,,,,,,,,,,
400812,  87,00673,     ,87-673, ,087,Southampton County,087,Southampton County,0.20,"87-672 E, Mount Horeb Rd",SCL Newsoms,550,G,93%,3%,3%,0%,1%,0%,F,0.1178,F,0.5366,560,G,2008,,,,,,,,,,,,,,,
400813,  87,00673,     ,87-673, ,270,Town of Newsoms,087,Southampton County,0.02,SCL Newsoms,"87-672 W, Cypress Bridge Rd",780,G,95%,2%,2%,0%,1%,0%,F,0.1077,N,0.5455,790,G,2008,,,,,,,,,,,,,,,
400814,  87,00673,     ,87-673,S Main St,270,Town of Newsoms,087,Southampton County,0.41,"87-672 W, Cypress Bridge Rd",87-1401 Railroad St,690,G,95%,2%,2%,0%,1%,0%,C,0.1077,F,0.5455,700,G,2008,,,,,,,,,,,,,,,
400815,  87,00673,     ,87-673, ,270,Town of Newsoms,087,Southampton County,0.38,87-1401 Railroad St,87-671 General Thomas Hwy,970,G,95%,2%,2%,0%,1%,0%,F,0.1006,F,0.5459,990,G,2008,,,,,,,,,,,,,,,
400816,  87,00673,     ,87-673,S Main St,270,Town of Newsoms,087,Southampton County,0.09,87-671 General Thomas Hwy,NCL Newsoms,980,G,95%,2%,2%,0%,1%,0%,F,0.1909,F,0.6220,1000,G,2008,,,,,,,,,,,,,,,
400817,  87,00673,     ,87-673, ,087,Southampton County,087,Southampton County,0.20,NCL Newsoms,87-658 Cedar View,730,G,95%,2%,2%,0%,1%,0%,F,0.1178,F,0.5143,750,G,2008,,,,,,,,,,,,,,,
400818,  87,00673,     ,87-673,Grays Shop Rd,087,Southampton County,087,Southampton County,2.38,87-658 Cedar View,SR 35,170,G,96%,1%,2%,0%,1%,0%,C,0.1563,F,0.5600,170,G,2008,,,,,,,,,,,,,,,
771724,  87,00674,     ,87-674,Cypress Bridge Rd,087,Southampton County,087,Southampton County,3.40,87-743 Fuller Mills Rd,"87-673 S, Statesville Rd",190,R,,,,,,,X,,,,,,04/05/2006,,,,,,,,,,,,,,,
771725,  87,00674,     ,87-674,Cypress Bridge Rd,087,Southampton County,087,Southampton County,2.00,"87-673 N, Statesville Rd","87-672 S, Mount Horeb Rd",410,R,,,,,,,X,,,,,,03/03/2006,,,,,,,,,,,,,,,
771726,  87,00674,     ,87-674,Sands Rd,087,Southampton County,087,Southampton County,2.85,"87-672 N, Mount Horeb Rd",87-731 Ridley Rd,200,R,,,,,,,X,,,,,,03/03/2006,,,,,,,,,,,,,,,
771727,  87,00674,     ,87-674,Rochelle Swamp Rd,087,Southampton County,087,Southampton County,1.15,87-731 Ridley Rd,87-680,30,R,,,,,,,X,,,,,,03/03/2006,,,,,,,,,,,,,,,
771728,  87,00675,     ,87-675,Greenhead Rd,087,Southampton County,087,Southampton County,2.10,87-658 Cedar View,87-731 Ridley Rd,160,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771729,  87,00676,     ,87-676,Southampton Pkwy,087,Southampton County,087,Southampton County,0.44,Dead End,87-714 Preston St,140,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771730,  87,00677,     ,87-677,Barns Church Rd,087,Southampton County,087,Southampton County,2.40,"87-673 S, Statesville Rd","87-673 N, Statesville Rd",180,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771731,  87,00678,     ,87-678, ,087,Southampton County,087,Southampton County,2.30,87-684 Monroe Rd,87-677 Barns Church Rd,520,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771732,  87,00679,     ,87-679,Mills Path,087,Southampton County,087,Southampton County,1.70,87-684 Monroe Rd,"87-680 W, Sun Beam Rd",60,R,,,,,,,X,,,,,,03/28/2006,,,,,,,,,,,,,,,
771733,  87,00679,     ,87-679, ,087,Southampton County,087,Southampton County,0.20,"87-680 W, Sun Beam Rd",87-680 EAST,60,R,,,,,,,X,,,,,,03/28/2006,,,,,,,,,,,,,,,
771734,  87,00679,     ,87-679, ,087,Southampton County,087,Southampton County,0.70,87-680 EAST,87-685 Whitley Branch Rd,80,R,,,,,,,X,,,,,,03/28/2006,,,,,,,,,,,,,,,
771735,  87,00680,     ,87-680,Sun Beam Rd,087,Southampton County,087,Southampton County,0.60,North Carolina State Line,"87-679 W, Mills Path",60,R,,,,,,,X,,,,,,03/28/2006,,,,,,,,,,,,,,,
771736,  87,00680,     ,87-680, ,087,Southampton County,087,Southampton County,2.70,87-679 EAST,87-684 Monroe Rd,80,R,,,,,,,X,,,,,,03/28/2006,,,,,,,,,,,,,,,
771737,  87,00680,     ,87-680, ,087,Southampton County,087,Southampton County,4.35,87-684 Monroe Rd,"87-671 W, General Thomas Hwy",220,R,,,,,,,X,,,,,,03/28/2006,,,,,,,,,,,,,,,
771738,  87,00680,     ,87-680, ,087,Southampton County,087,Southampton County,2.15,"87-671 E, General Thomas Hwy",87-674 Rochelle Swamp Rd,130,R,,,,,,,X,,,,,,03/02/2006,,,,,,,,,,,,,,,
771739,  87,00681,     ,87-681,Beale Rd,087,Southampton County,087,Southampton County,1.40,87-680,87-734 Handsom Rd,80,R,,,,,,,X,,,,,,03/02/2006,,,,,,,,,,,,,,,
771740,  87,00682,     ,87-682,Woodland Rd,087,Southampton County,087,Southampton County,2.30,87-683 Mary Hunt Rd,87-680,280,R,,,,,,,X,,,,,,04/05/2006,,,,,,,,,,,,,,,
771741,  87,00683,     ,87-683,Mary Hunt Rd,087,Southampton County,087,Southampton County,4.40,87-674 Cypress Bridge Rd,87-684 Monroe Rd,270,R,,,,,,,X,,,,,,04/05/2006,,,,,,,,,,,,,,,
400819,  87,00684,     ,87-684,Monroe Rd,087,Southampton County,087,Southampton County,2.95,87-673,87-683 Mary Hunt Rd,180,G,97%,1%,2%,0%,0%,0%,C,0.1333,F,0.6538,180,G,2008,,,,,,,,,,,,,,,
400820,  87,00684,     ,87-684,Monroe Rd,087,Southampton County,087,Southampton County,3.03,87-683 Mary Hunt Rd,87-720 Nottoway Lane,420,G,97%,1%,2%,0%,0%,0%,F,0.1031,F,0.5581,420,G,2008,,,,,,,,,,,,,,,
400821,  87,00684,     ,87-684,Monroe Rd,087,Southampton County,087,Southampton County,2.37,87-720 Nottoway Lane,87-687 South,660,G,97%,1%,2%,0%,0%,0%,F,0.1087,F,0.5143,670,G,2008,,,,,,,,,,,,,,,
400822,  87,00684,     ,87-684,Sycamore Church Rd,087,Southampton County,087,Southampton County,1.60,87-687 South,"87-688 S, New Market Rd",580,G,97%,1%,1%,1%,0%,0%,C,0.1107,F,0.6324,590,G,2008,,,,,,,,,,,,,,,
400823,  87,00684,     ,87-684,Dogwood Bend Rd,087,Southampton County,087,Southampton County,1.33,"87-688 S, New Market Rd",87-771 Howells Corner Rd,570,G,97%,1%,1%,1%,0%,0%,F,0.0920,F,0.5431,590,G,2008,,,,,,,,,,,,,,,
400824,  87,00684,     ,87-684,Monroe Rd,087,Southampton County,087,Southampton County,0.02,87-771 Howells Corner Rd,US 258 Smith Ferry Rd,940,G,97%,1%,1%,1%,0%,0%,F,,,,950,G,2008,,,,,,,,,,,,,,,
771742,  87,00685,     ,87-685,Whitley Branch Rd,087,Southampton County,087,Southampton County,1.60,North Carolina State Line,87-686 Raiver Dale Dr,210,R,,,,,,,X,,,,,,03/03/2006,,,,,,,,,,,,,,,
771743,  87,00686,     ,87-686,Raiver Dale Dr,087,Southampton County,087,Southampton County,2.47,87-680,87-685 Whitley Branch Rd,120,R,,,,,,,X,,,,,,03/03/2006,,,,,,,,,,,,,,,
771744,  87,00686,     ,87-686, ,087,Southampton County,087,Southampton County,2.10,87-685 Whitley Branch Rd,US 258 Smith Ferry Rd,320,R,,,,,,,X,,,,,,03/03/2006,,,,,,,,,,,,,,,
771745,  87,00686,     ,87-686, ,087,Southampton County,087,Southampton County,1.40,US 258 Smith Ferry Rd,North Carolina State Line,80,R,,,,,,,X,,,,,,03/03/2006,,,,,,,,,,,,,,,
771746,  87,00687,     ,87-687,Forks of the River Rd,087,Southampton County,087,Southampton County,0.80,Dead End,US 258 Smiths Ferry Rd,180,R,,,,,,,X,,,,,,03/23/2006,,,,,,,,,,,,,,,
771747,  87,00687,     ,87-687,Delaware Rd,087,Southampton County,087,Southampton County,3.10,US 258 Smiths Ferry Rd,87-689 Schoolhouse Rd,90,R,,,,,,,X,,,,,,03/23/2006,,,,,,,,,,,,,,,
771748,  87,00687,     ,87-687,Delaware Rd,087,Southampton County,087,Southampton County,0.40,87-689 Schoolhouse Rd,0.40 MN 87-689 Schoolhouse Rd,240,R,,,,,,,X,,,,,,03/23/2006,,,,,,,,,,,,,,,
